Position,Const,Created,Modified,Description,Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors
2127,tt0371853,2018-10-12,2018-10-12,,La monja,https://www.imdb.com/title/tt0371853/,movie,4.1,101,2005,"Drama, Horror, Thriller",3464,2005-05-12,Luis de la Madrid
2128,tt0464141,2018-10-12,2018-10-12,,El orfanato,https://www.imdb.com/title/tt0464141/,movie,7.4,105,2007,"Drama, Horror, Mystery, Thriller",160215,2007-05-20,J.A. Bayona
2129,tt0367000,2018-10-12,2018-10-12,,Saint Ange,https://www.imdb.com/title/tt0367000/,movie,5.0,98,2004,"Drama, Fantasy, Horror, Mystery",4844,2004-06-23,Pascal Laugier
2130,tt1034306,2018-10-12,2018-10-12,,Dorothy Mills,https://www.imdb.com/title/tt1034306/,movie,6.0,102,2008,"Drama, Horror, Mystery, Thriller",5858,2008-08-06,Agnès Merlet
2131,tt0106028,2018-10-12,2018-10-12,,Homicide: Life on the Street,https://www.imdb.com/title/tt0106028/,tvSeries,8.7,60,1993,"Crime, Drama, Mystery, Thriller",13515,1993-01-31,
2132,tt0397150,2018-10-12,2018-10-12,,Garth Marenghi's Darkplace,https://www.imdb.com/title/tt0397150/,tvMiniSeries,8.5,30,2004,"Comedy, Fantasy, Horror, Sci-Fi",19420,2004-01-28,
2133,tt0309832,2018-10-13,2018-10-13,,Maléfique,https://www.imdb.com/title/tt0309832/,movie,6.3,90,2002,"Fantasy, Horror, Mystery",4298,2002-11-09,Eric Valette
2134,tt0497373,2018-10-13,2018-10-13,,Furnace,https://www.imdb.com/title/tt0497373/,movie,3.8,86,2007,"Crime, Horror, Mystery, Thriller",759,2007-12-11,William Butler
2135,tt0385598,2018-10-13,2018-10-13,,Chow lok yuen,https://www.imdb.com/title/tt0385598/,movie,3.0,91,2003,"Horror, Drama",376,2003-10-23,Andrew Lau
2136,tt0385560,2018-10-13,2018-10-13,,Boo,https://www.imdb.com/title/tt0385560/,movie,4.1,94,2005,"Adventure, Comedy, Fantasy, Horror",5231,2005-08-02,Anthony C. Ferrante
2137,tt0418627,2018-10-13,2018-10-13,,Death Tunnel,https://www.imdb.com/title/tt0418627/,movie,2.6,97,2005,Horror,5294,2005-07-29,Philip Adrian Booth
2138,tt0451197,2018-10-13,2018-10-13,,The Sickhouse,https://www.imdb.com/title/tt0451197/,movie,3.7,100,2008,Horror,1130,2008-03-18,Curtis Radclyffe
2139,tt1441259,2018-10-13,2018-10-13,,Diagnosis: Death,https://www.imdb.com/title/tt1441259/,movie,4.7,82,2009,"Comedy, Horror, Mystery",950,2009-08-03,Jason Stutter
2140,tt0261983,2018-10-13,2018-10-13,,Session 9,https://www.imdb.com/title/tt0261983/,movie,6.4,100,2001,"Drama, Horror, Mystery",61209,2001-07-31,Brad Anderson
2141,tt0255909,2018-10-13,2018-10-13,,Cubbyhouse,https://www.imdb.com/title/tt0255909/,movie,3.6,89,2001,"Horror, Thriller",926,2001-12-10,Murray Fahey
2142,tt0252963,2018-10-13,2018-10-13,,The Bunker,https://www.imdb.com/title/tt0252963/,movie,5.4,95,2001,"Drama, Horror, Mystery, Thriller, War",6111,2001-09-14,Rob Green
2143,tt0286306,2018-10-13,2018-10-13,,Deathwatch,https://www.imdb.com/title/tt0286306/,movie,5.9,94,2002,"Drama, Horror, War, Thriller",12990,2002-10-06,M.J. Bassett
2144,tt0384537,2018-10-13,2018-10-13,,Silent Hill,https://www.imdb.com/title/tt0384537/,movie,6.5,125,2006,"Horror, Mystery",237936,2006-04-20,Christophe Gans
2145,tt0460777,2018-10-13,2018-10-13,,Driftwood,https://www.imdb.com/title/tt0460777/,movie,4.7,90,2006,"Horror, Mystery, Thriller",862,2006-10-20,Tim Sullivan
2146,tt0380066,2018-10-13,2018-10-13,,The Woods,https://www.imdb.com/title/tt0380066/,movie,5.6,91,2006,"Horror, Mystery",11896,2006-01-01,Lucky McKee
2147,tt0449471,2018-10-13,2018-10-13,,Catacombs,https://www.imdb.com/title/tt0449471/,movie,4.5,92,2007,"Horror, Thriller",9009,2007-07-06,"Tomm Coker, David Elliot"
2148,tt0233481,2018-10-13,2018-10-13,,Cookers,https://www.imdb.com/title/tt0233481/,movie,5.7,96,2001,"Drama, Horror",862,2001-04-23,Dan Mintz
2149,tt0301184,2018-10-13,2018-10-13,,The Ghosts of Edendale,https://www.imdb.com/title/tt0301184/,movie,3.8,90,2003,"Horror, Western, Thriller",474,2003-02-19,Stefan Avalos
2150,tt0772197,2018-10-13,2018-10-13,,Reverb,https://www.imdb.com/title/tt0772197/,movie,3.9,88,2008,Horror,820,2008-11-03,Eitan Arrusi
2151,tt0790662,2018-10-13,2018-10-13,,Fingerprints,https://www.imdb.com/title/tt0790662/,movie,4.9,95,2006,"Horror, Mystery, Thriller",2692,2006-10-16,Harry Basil
2152,tt1125351,2018-10-13,2018-10-13,,Lonely Joe,https://www.imdb.com/title/tt1125351/,movie,3.1,95,2009,"Drama, Horror, Mystery, Thriller",193,2009-03-13,Michael Coonce
2153,tt0906734,2018-10-13,2018-10-13,,The Broken,https://www.imdb.com/title/tt0906734/,movie,5.4,93,2008,"Drama, Horror, Thriller",11154,2008-01-18,Sean Ellis
2154,tt0417686,2018-10-13,2018-10-13,,Forest of the Damned,https://www.imdb.com/title/tt0417686/,movie,2.9,95,2005,Horror,1199,2005-11-29,Johannes Roberts
2155,tt1043791,2018-10-13,2018-10-13,,Dead Wood,https://www.imdb.com/title/tt1043791/,movie,3.4,85,2007,Horror,592,2007-05-26,"David Bryant, Richard Stiles, Sebastian Smith"
2156,tt0119081,2018-10-13,2018-10-13,,Event Horizon,https://www.imdb.com/title/tt0119081/,movie,6.6,96,1997,"Horror, Sci-Fi, Thriller",189997,1997-08-15,Paul W.S. Anderson
2157,tt0276816,2018-10-13,2018-10-13,,Below,https://www.imdb.com/title/tt0276816/,movie,6.1,105,2002,"Action, Horror, Mystery, Thriller",23486,2002-10-11,David Twohy
2158,tt0228333,2018-10-13,2018-10-13,,Ghosts of Mars,https://www.imdb.com/title/tt0228333/,movie,4.9,98,2001,"Action, Horror, Sci-Fi",56447,2001-08-24,John Carpenter
2159,tt1085779,2018-10-13,2018-10-13,,The Hole,https://www.imdb.com/title/tt1085779/,movie,5.7,92,2009,"Fantasy, Thriller",23986,2009-09-11,Joe Dante
2160,tt0052077,2018-10-13,2018-10-13,,Plan 9 from Outer Space,https://www.imdb.com/title/tt0052077/,movie,3.9,79,1957,"Horror, Sci-Fi",39648,1957-03-15,Edward D. Wood Jr.
2161,tt0057982,2018-10-13,2018-10-13,,Culloden,https://www.imdb.com/title/tt0057982/,tvMovie,7.8,69,1964,"Drama, History, War",1674,1964-12-15,Peter Watkins
2162,tt0059894,2018-10-13,2018-10-13,,The War Game,https://www.imdb.com/title/tt0059894/,tvMovie,8.0,48,1966,"Drama, War",7088,1966-04-13,Peter Watkins
2163,tt0078935,2018-10-13,2018-10-13,,Cannibal Holocaust,https://www.imdb.com/title/tt0078935/,movie,5.8,95,1980,"Adventure, Horror",58826,1980-02-07,Ruggero Deodato
2164,tt0116282,2018-10-13,2018-10-13,,Fargo,https://www.imdb.com/title/tt0116282/,movie,8.1,98,1996,"Crime, Thriller",699087,1996-03-08,"Joel Coen, Ethan Coen"
2165,tt0185937,2018-10-13,2018-10-13,,The Blair Witch Project,https://www.imdb.com/title/tt0185937/,movie,6.5,81,1999,"Horror, Mystery",273741,1999-01-25,"Eduardo Sánchez, Daniel Myrick"
2166,tt0202493,2018-10-13,2018-10-13,,Curse of the Blair Witch,https://www.imdb.com/title/tt0202493/,tvMovie,6.5,44,1999,"Horror, Thriller",2945,1999-07-11,"Eduardo Sánchez, Daniel Myrick"
2167,tt0427312,2018-10-13,2018-10-13,,Grizzly Man,https://www.imdb.com/title/tt0427312/,movie,7.8,103,2005,"Documentary, Biography",59598,2005-01-24,Werner Herzog
2168,tt0074007,2018-10-13,2018-10-13,,In Search of...,https://www.imdb.com/title/tt0074007/,tvSeries,8.5,30,1977,Documentary,1068,1977-04-17,
2169,tt0060290,2018-10-13,2018-10-13,,Death Curse of Tartu,https://www.imdb.com/title/tt0060290/,movie,3.7,88,1966,Horror,747,1966-10-17,William Grefé
2170,tt0115988,2018-10-13,2018-10-13,,The Crucible,https://www.imdb.com/title/tt0115988/,movie,6.8,124,1996,"Drama, History",39204,1996-11-27,Nicholas Hytner
2171,tt0122143,2018-10-18,2018-10-18,,The Last Broadcast,https://www.imdb.com/title/tt0122143/,movie,5.2,86,1998,"Horror, Mystery",5939,1998-03-09,"Stefan Avalos, Lance Weiler"
2172,tt0200515,2018-10-18,2018-10-18,,Camp Blood,https://www.imdb.com/title/tt0200515/,video,3.0,73,2000,Horror,1163,2000-04-04,Brad Sykes
2173,tt0296843,2018-10-18,2018-10-18,,The Scooby-Doo Project,https://www.imdb.com/title/tt0296843/,tvShort,7.4,16,1999,"Animation, Short, Adventure, Comedy, Drama, Family, Fantasy, Mystery, Sci-Fi",809,1999-10-31,"Steve Patrick, Casper Kelly, Larry Morris"
2174,tt0286513,2018-10-18,2018-10-18,,The Blair Bitch Project,https://www.imdb.com/title/tt0286513/,video,5.0,20,2000,"Short, Comedy",230,2000-12-31,Scott LaRose
2175,tt0229260,2018-10-18,2018-10-18,,Book of Shadows: Blair Witch 2,https://www.imdb.com/title/tt0229260/,movie,4.0,90,2000,"Adventure, Fantasy, Horror, Mystery, Thriller",39231,2000-10-27,Joe Berlinger
2176,tt1052040,2018-10-18,2018-10-18,,Seventh Moon,https://www.imdb.com/title/tt1052040/,movie,4.5,87,2008,"Horror, Thriller",3122,2008-09-20,Eduardo Sánchez
2177,tt0878652,2018-10-18,2018-10-18,,Believers,https://www.imdb.com/title/tt0878652/,video,5.2,102,2007,"Horror, Mystery, Thriller",2326,2007-06-11,Daniel Myrick
2178,tt0962711,2018-10-18,2018-10-18,,The Objective,https://www.imdb.com/title/tt0962711/,movie,5.4,90,2008,"Horror, Sci-Fi, Thriller",8320,2008-04-24,Daniel Myrick
2179,tt0218625,2018-10-18,2018-10-18,,The St. Francisville Experiment,https://www.imdb.com/title/tt0218625/,movie,3.9,79,2000,"Horror, Mystery, Thriller",1686,2000-04-15,Ted Nicolaou
2180,tt0328720,2018-10-18,2018-10-18,,The Collingswood Story,https://www.imdb.com/title/tt0328720/,movie,5.3,82,2002,"Horror, Mystery, Thriller",2576,2002-10-29,Michael Costanza
2181,tt1160317,2018-10-18,2018-10-18,,Death of a Ghost Hunter,https://www.imdb.com/title/tt1160317/,movie,4.3,107,2007,"Horror, Thriller",2169,2007-10-28,Sean Tretta
2182,tt0816556,2018-10-18,2018-10-18,,Lake Mungo,https://www.imdb.com/title/tt0816556/,movie,6.3,87,2008,"Drama, Horror, Mystery, Thriller",26087,2008-06-18,Joel Anderson
2183,tt1413527,2018-10-18,2018-10-18,,Evil Things,https://www.imdb.com/title/tt1413527/,movie,4.2,94,2009,"Horror, Mystery, Thriller",1986,2009-06-17,Dominic Perez
2184,tt0280969,2018-10-18,2018-10-18,,My Little Eye,https://www.imdb.com/title/tt0280969/,movie,5.5,95,2002,"Horror, Mystery, Thriller",12544,2002-08-16,Marc Evans
2185,tt1090360,2018-10-18,2018-10-18,,Welcome to the Jungle,https://www.imdb.com/title/tt1090360/,video,4.3,83,2007,"Adventure, Horror, Thriller",2260,2007-07-27,Jonathan Hensleigh
2186,tt0472259,2018-10-18,2018-10-18,,Alone with Her,https://www.imdb.com/title/tt0472259/,movie,6.0,78,2006,"Crime, Drama, Thriller",4158,2006-04-28,Eric Nicholas
2187,tt0853267,2018-10-18,2018-10-18,,Vampire Diary,https://www.imdb.com/title/tt0853267/,movie,4.2,90,2006,"Drama, Fantasy, Horror",812,2006-11-26,"Mark James, Phil O'Shea"
2188,tt1125800,2018-10-18,2018-10-18,,The Devil's Music,https://www.imdb.com/title/tt1125800/,movie,4.3,97,2008,"Drama, Horror",122,2008-03-30,Pat Higgins
2189,tt1247640,2018-10-18,2018-10-18,,Banlieue 13: Ultimatum,https://www.imdb.com/title/tt1247640/,movie,6.5,101,2009,"Action, Crime, Thriller",45655,2009-02-18,Patrick Alessandrin
2190,tt1512228,2018-10-18,2018-10-18,,Resurrecting the Street Walker,https://www.imdb.com/title/tt1512228/,movie,5.3,80,2009,Horror,207,2009-09-30,Ozgur Uyanik
2191,tt1557687,2018-10-18,2018-10-18,,Sawtooth,https://www.imdb.com/title/tt1557687/,movie,5.5,86,2009,Thriller,40,,Justin Buettner
2192,tt1606667,2018-10-18,2018-10-18,,Showreel,https://www.imdb.com/title/tt1606667/,movie,,90,2011,"Comedy, Horror, Thriller",,2012-10-24,Ross Birkbeck
2193,tt0472465,2018-10-18,2018-10-18,,Infection,https://www.imdb.com/title/tt0472465/,movie,4.1,81,2005,Horror,1370,2005-09-05,Albert Pyun
2194,tt0876294,2018-10-18,2018-10-18,,The Zombie Diaries,https://www.imdb.com/title/tt0876294/,movie,4.0,85,2006,"Horror, Sci-Fi",4804,2006-10-29,"Michael G. Bartlett, Kevin Gates"
2195,tt0848557,2018-10-18,2018-10-18,,Diary of the Dead,https://www.imdb.com/title/tt0848557/,movie,5.5,95,2007,"Fantasy, Horror, Sci-Fi, Thriller",48514,2007-09-08,George A. Romero
2196,tt1038988,2018-10-18,2018-10-18,,[Rec],https://www.imdb.com/title/tt1038988/,movie,7.4,78,2007,"Horror, Mystery, Thriller",189318,2007-08-29,"Jaume Balagueró, Paco Plaza"
2197,tt1082868,2018-10-18,2018-10-18,,Quarantine,https://www.imdb.com/title/tt1082868/,movie,5.9,89,2008,"Horror, Sci-Fi, Thriller",75540,2008-10-10,John Erick Dowdle
2198,tt1245112,2018-10-18,2018-10-18,,[Rec]²,https://www.imdb.com/title/tt1245112/,movie,6.5,85,2009,"Horror, Thriller",76385,2009-09-02,"Jaume Balagueró, Paco Plaza"
2199,tt1060277,2018-10-18,2018-10-18,,Cloverfield,https://www.imdb.com/title/tt1060277/,movie,7.0,85,2008,"Action, Adventure, Horror, Sci-Fi, Thriller",411457,2008-01-16,Matt Reeves
2200,tt0374102,2018-10-18,2018-10-18,,Open Water,https://www.imdb.com/title/tt0374102/,movie,5.8,79,2003,"Adventure, Drama, Horror, Thriller",55534,2003-10-26,Chris Kentis
2201,tt0470055,2018-10-18,2018-10-18,,Open Water 2: Adrift,https://www.imdb.com/title/tt0470055/,movie,5.2,95,2006,"Adventure, Drama, Horror, Thriller",19502,2006-07-10,Hans Horn
2202,tt0416315,2018-10-18,2018-10-18,,Wolf Creek,https://www.imdb.com/title/tt0416315/,movie,6.2,99,2005,"Horror, Thriller",76142,2005-01-31,Greg McLean
2203,tt0888019,2018-10-18,2018-10-18,,Five Across the Eyes,https://www.imdb.com/title/tt0888019/,movie,2.6,95,2006,Horror,1731,2006-10-31,"Ryan Thiessen, Greg Swinson"
2204,tt0468536,2018-10-18,2018-10-18,,Prey,https://www.imdb.com/title/tt0468536/,movie,4.7,92,2007,"Adventure, Drama, Horror, Sci-Fi, Thriller",8475,2007-01-30,Darrell Roodt
2205,tt0816436,2018-10-18,2018-10-18,,Black Water,https://www.imdb.com/title/tt0816436/,movie,5.8,90,2007,"Adventure, Drama, Horror, Thriller",15619,2007-08-03,"David Nerlich, Andrew Traucki"
2206,tt1323045,2018-10-18,2018-10-18,,Frozen,https://www.imdb.com/title/tt1323045/,movie,6.2,93,2010,"Adventure, Thriller",77652,2010-01-24,Adam Green
2207,tt1468703,2018-10-18,2018-10-18,,Bear,https://www.imdb.com/title/tt1468703/,movie,2.9,78,2010,"Action, Adventure, Drama, Horror, Thriller",1310,2010-06-04,Roel Reiné
2208,tt0289043,2018-10-18,2018-10-18,,28 Days Later...,https://www.imdb.com/title/tt0289043/,movie,7.5,113,2002,"Drama, Horror, Sci-Fi, Thriller",429378,2002-11-01,Danny Boyle
2209,tt1433562,2018-10-18,2018-10-18,,Vertige,https://www.imdb.com/title/tt1433562/,movie,5.6,90,2009,"Adventure, Horror, Thriller",8214,2009-06-20,Abel Ferry
2210,tt0452702,2018-10-18,2018-10-18,,Vacancy,https://www.imdb.com/title/tt0452702/,movie,6.2,85,2007,"Horror, Thriller",104692,2007-04-20,Nimród Antal
2211,tt1020530,2018-10-18,2018-10-18,,Eden Lake,https://www.imdb.com/title/tt1020530/,movie,6.7,91,2008,"Horror, Thriller",90377,2008-08-12,James Watkins
2212,tt0971209,2018-10-18,2018-10-18,,A Perfect Getaway,https://www.imdb.com/title/tt0971209/,movie,6.5,98,2009,"Drama, Mystery, Thriller",75097,2009-08-06,David Twohy
2213,tt0042876,2018-10-18,2018-10-18,,Rashômon,https://www.imdb.com/title/tt0042876/,movie,8.2,88,1950,"Crime, Drama, Mystery",174583,1950-08-26,Akira Kurosawa
2214,tt0058437,2018-10-18,2018-10-18,,The Outrage,https://www.imdb.com/title/tt0058437/,movie,6.2,96,1964,"Crime, Drama, Western",2445,1964-10-07,Martin Ritt
2215,tt0122136,2018-10-18,2018-10-18,,Yabu no naka no kuroneko,https://www.imdb.com/title/tt0122136/,movie,7.7,99,1968,"Drama, Horror",8003,1968-02-24,Kaneto Shindô
2216,tt0043924,2018-10-18,2018-10-18,,A Place in the Sun,https://www.imdb.com/title/tt0043924/,movie,7.7,122,1951,"Drama, Romance",23861,1951-04-05,George Stevens
2217,tt0416320,2018-10-18,2018-10-18,,Match Point,https://www.imdb.com/title/tt0416320/,movie,7.6,124,2005,"Drama, Romance, Thriller",223554,2005-05-12,Woody Allen
2218,tt0491162,2018-10-18,2018-10-18,,Spiral,https://www.imdb.com/title/tt0491162/,movie,6.3,91,2007,"Drama, Thriller",3847,2007-01-27,"Adam Green, Joel David Moore"
2219,tt0973790,2018-10-18,2018-10-18,,Steel Trap,https://www.imdb.com/title/tt0973790/,movie,4.3,92,2007,"Horror, Thriller",1777,2007-11-07,Luis Cámara
